tid,pl_orbper,pl_rade,st_teff,tfopwg_disp,is_exoplanet
380836882,8.011385,11.7844,5923.0,PC,yes
126572546,2.3018922,12.146,6919.0,PC,no
83154030,11.7248927,8.72604,5980.0,PC,yes
269333648,,10.9718,5822.0,CP,no
322063810,3.5104148,1.328654,4020.0,PC,yes
52059926,,11.1787,4490.0,PC,yes
262843259,8.1484094,10.1405034,5320.0,PC,yes
20579360,16.7224532,9.46753,5560.0,PC,yes
418012030,6.6857865,9.65352,6144.3,PC,yes
219332978,,12.0956,6421.5,PC,no
204698337,16.4452725,9.85518,5278.0,PC,yes
20299658,31.9919595,,5780.0,PC,no
399967279,94.0997954,14.5890881,4696.7,CP,no
443115574,2.9103781,12.2597,7340.8,PC,no
201508515,0.985586,5.2012051,5799.4,PC,no
49687222,20.186539,3.283981,6101.0,FA,yes
354518617,12.7187255,2.5924633,4036.3,PC,yes
354518617,22.0819969,2.28729,4036.3,APC,yes
31054498,1.4118418,8.14924,7839.6,PC,no
431971818,4.1133928,,5780.0,PC,yes
270604417,7.5427509,10.8099759,6349.8,CP,yes
341419787,21.0689935,15.3646915,5441.0,FP,no
149845414,7.9940367,2.5576021,5846.29,CP,yes
388089437,2.1811989,18.7156,6125.96,APC,no
444013020,2.3114203,13.1879107,5785.79,KP,no
350293646,8.5234958,12.0756,5238.0,KP,no
350293646,1.4468993,4.98711,5238.0,CP,no
80711765,4.8580501,,8303.0,PC,no
204317710,2.8126485,12.0658006,5700.0,KP,yes
294500964,9.0702531,5.7395383,5509.1,FP,yes
6276559,5.436841,7.79881,7980.0,PC,no
31515092,2.3701119,3.0793796,4007.0,PC,no
238542895,8.3848067,11.5945537,5757.5,PC,yes
144043410,6.2636501,17.7665063,6969.2,FP,no
155491828,16.0475029,19.3344,6337.5,FP,no
468981993,8.0149323,9.5021286,5886.2,APC,yes
269400980,9.8302309,27.5606205,6683.6,PC,no
283307274,17.7859152,12.0078948,5834.0,PC,no
441453629,4.2002507,14.9915,5709.9,PC,yes
92226327,24.7373412,1.8439453,3131.0,KP,yes
92226327,3.7779418,1.5659937,3131.0,KP,yes
441155146,3.5511203,13.8379,5321.0,PC,yes
422385684,2.7754004,15.2778,5905.0,PC,no
420177051,4.0483695,13.766,6054.0,PC,yes
387409975,5.0182311,13.248,5487.0,PC,yes
334482103,3.7257237,11.5792771,5698.0,PC,yes
321086563,3.9704457,11.7222736,5840.0,PC,yes
284679064,4.2102425,8.4263554,4927.6,PC,yes
258920431,5.9839451,10.7016592,5609.0,CP,yes
257067559,3.4843271,15.9782,7250.0,PC,no
248655556,13.1147744,9.79059,5496.1,PC,yes
200723869,18.3877081,6.3790962,6382.7,CP,no
239816546,2.9887654,14.0699828,5639.0,CP,yes
239638934,6.0027375,8.72806,5633.0,FP,yes
234489133,3.5985851,11.8109,6303.0,PC,yes
160037058,4.5815438,15.1889,5525.0,PC,no
159332859,4.4817684,19.0204,6734.0,PC,no
142784687,3.1711207,13.924729,6140.0,PC,yes
115453244,3.8229149,13.5313,6166.4,PC,yes
112316665,3.7494409,13.2544,7899.0,PC,no
104986789,3.4580018,14.7324849,6427.8,PC,yes
103751498,3.7146478,15.2308,5783.0,KP,no
350445771,3.1901569,15.146461,6474.57,FP,yes
102713734,3.397862,18.3834,6590.0,CP,yes
37862966,3.5838508,12.4141,5450.0,PC,yes
21279791,3.0183134,9.10865,5238.0,PC,no
7548817,4.52074,13.7321,6050.0,CP,yes
458641144,4.6965638,16.2589,6502.7,PC,no
62530991,4.0266483,1.90189,5276.5,FP,yes
458647887,9.5835608,12.6233,5781.0,PC,yes
68007716,5.4566563,10.9408,5674.8,CP,no
284418751,3.587158,10.0104,6495.7,PC,no
157698565,61.6277,11.7392,5581.0,CP,yes
12862099,2.4238226,12.2562719,5410.0,KP,yes
234832821,0.7460577,1.77725,6162.0,PC,no
229285649,8.493027,20.982,6287.0,FP,no
284122875,3.4559382,,9290.0,PC,no
258983679,1.4711386,6.70217,6514.0,PC,no
229167359,2.682814,23.5198,8528.0,PC,no
151284882,3.817421,3.32507,6033.7,APC,yes
37089434,16.2709828,6.81631,4811.0,APC,yes
220139435,3.6039259,9.20389,7080.0,PC,no
12036590,5.73436,21.0528,4405.0,FP,no
235333495,4.1554362,11.1924,6352.0,PC,yes
37749396,13.4758478,1.9840882,4111.0,CP,yes
234160911,5.3376282,16.1323,4825.0,PC,no
456844391,6.0210332,18.8835,7668.0,PC,no
191928543,7.234064,18.5228447,6770.0,APC,no
176772671,1.3326579,11.5968325,3947.0,PC,yes
189625051,4.9088819,15.9619759,6606.0,KP,no
146776480,20.6006151,8.1782864,3821.0,APC,yes
355800238,1.4509175,20.5418,6472.0,PC,no
149539158,2.2338786,3.1159001,6422.3,FA,no
269850928,4.724665,12.5337443,5385.7,PC,yes
308883808,1.1645141,6.3506237,5979.0,APC,no
63898957,3.3639254,3.0449863,5890.3,CP,yes
63898957,13.0393586,3.3482223,5890.3,CP,yes
268914377,2.1538959,16.0166732,3148.0,FP,no
234282389,0.7320175,5.16324,5458.0,FA,no
149572298,13.3572104,19.2978,6636.1,PC,no
52315301,15.2010859,21.1122163,6042.0,PC,no
263075864,4.8103214,,5860.3,PC,yes
38965512,2.2687617,12.4983488,5690.0,PC,no
273850708,1.8531628,13.5946,5355.0,PC,yes
260537454,6.3187442,16.8683,4961.0,PC,no
231076038,8.2500143,11.8684,7386.5,PC,no
31943299,12.4724734,12.11,4966.0,PC,yes
70513361,11.1452784,2.0671456,5302.58,CP,yes
394346647,10.3558635,17.6401,5896.0,PC,no
388202128,2.4125012,13.7942,6190.0,PC,yes
382259755,1.2207037,17.4662,5991.0,PC,no
403288821,0.5474737,10.9219,5073.0,FP,no
349410350,3.0235362,13.178,5141.0,PC,yes
308396509,2.1481182,,5876.0,PC,no
300604770,3.4562767,10.5605032,4404.0,PC,yes
262829328,1.0649771,12.4794,5427.0,PC,no
260541432,0.8715953,10.5535,5969.0,PC,no
259901731,11.4856846,16.3774861,5893.0,PC,no
120916706,0.5568095,9.6870229,3116.0,CP,no
391900348,9.7130596,12.3196,6125.1,PC,yes
140067837,6.6314357,13.188691,5752.2,PC,yes
231703293,0.907105,7.82059,6164.0,FP,no
386131764,18.1960491,8.8304863,7811.0,PC,no
318812447,,5.8424203,5349.16,PC,yes
358557578,7.4547813,14.5247965,6502.0,PC,no
119925436,3.1054901,15.7521647,7176.0,PC,no
349408306,0.152076,,5780.0,APC,no
458342769,3.9299344,,5780.0,PC,yes
98753307,15.3281169,16.4071897,5417.0,PC,no
122612091,2.21674,18.2508,6250.0,KP,yes
135036669,0.9112206,7.3931803,2999.0,PC,no
162802770,4.880964,9.7354897,6309.0,CP,no
448589187,3.0652926,13.3524,6229.0,KP,yes
152852327,9.1720535,9.02881,4933.0,KP,yes
385332171,9.7439744,9.5314099,5383.0,APC,yes
372818426,1.4436706,20.6713,5465.0,PC,no
349966879,0.3125737,8.09753,5202.0,APC,no
234527228,0.5136096,7.4237633,5270.0,PC,no
231833236,4.773751,14.861327,5904.3,PC,yes
230980206,3.375591,13.2361,6408.0,PC,yes
159951311,5.9242661,9.3440442,5310.0,KP,no
453100296,2.229735,12.7809294,5913.0,PC,no
29830212,7.3164282,17.3698,4884.0,FP,no
372852036,2.484912,,6240.8,PC,no
149394317,0.9270535,,6317.3,APC,no
200805484,2.967599,8.00413,4396.0,PC,yes
166851829,4.7277153,6.45464,5601.0,PC,yes
231065398,7.7898378,9.36784,5091.5,PC,no
160004025,2.7985528,12.3741,5416.0,PC,yes
31634579,8.8759249,16.5775949,5528.3,PC,no
147456499,1.2558789,14.1053,4926.0,PC,yes
164767175,10.7510107,2.3581827,5784.0,CP,yes
164767175,6.19132,1.759371,5784.0,CP,yes
372817671,5.0183771,10.7644,5011.2,PC,yes
144125079,3.6257584,12.2058,5606.0,PC,yes
423672208,3.790687,12.9604,5542.0,PC,yes
423666115,0.58228,7.80197,6288.0,APC,no
277871306,3.9602774,24.4489,5863.0,FP,no
186936449,2.8456505,6.4972,6112.0,PC,no
170889511,,16.6553,5212.0,APC,no
348684813,7.7517472,11.6856,5133.0,FP,no
192076548,1.1159326,6.17322,6859.0,PC,no
348835438,6.203496,9.93735,4859.0,CP,no
166836920,5.7525797,12.7442838,6180.0,KP,yes
190721237,12.9281223,9.974436,6332.0,PC,no
190081497,3.1630387,6.82612,6187.0,FP,yes
129372561,10.7189647,22.4497849,7830.0,APC,no
1018843,1.9126596,2.2474,5601.4,PC,yes
434496663,7.2972359,13.2402,6433.0,APC,no
179033846,1.476869,13.2219,6712.0,FP,no
420016507,3.4082154,16.7879,6231.4,PC,yes
398736713,6.4967452,19.5904,5186.9,PC,no
354517490,3.4523955,10.2673,5614.0,PC,yes
323295908,3.8539027,11.8808,5805.0,PC,no
219253008,5.066175,7.69012,5868.0,PC,yes
219366908,0.6293198,4.46635,5508.0,FP,no
209408136,3.1292868,12.0419,6078.0,PC,yes
200803270,2.5981987,11.5397,5516.0,PC,yes
200320748,1.5292851,12.6875,6295.5,PC,no
161568891,2.4756487,5.25914,4633.0,PC,no
161479081,3.4711465,11.1759,5593.0,PC,no
159989004,3.5746058,11.6965,6257.0,PC,yes
155993822,4.0944492,12.8011,5650.0,PC,yes
98728690,2.1415519,4.72287,5530.0,PC,yes
92363023,3.4180406,6.58171,5001.0,PC,yes
220479565,3.6977167,2.942044,3607.0,CP,no
92359852,4.1549988,,,PC,yes
71345362,3.8821916,5.57096,5283.0,PC,no
38399060,3.6506781,12.1655,5343.0,PC,yes
30016082,1.3225635,11.5804,5388.0,PC,yes
146467673,1.6375324,,5095.6,APC,no
140284353,0.5566811,13.2433,5200.0,APC,no
139445621,6.409365,12.1252,6191.0,PC,yes
139445453,4.3169755,10.9284,5683.0,PC,no
100683605,3.270563,,5219.5,PC,yes
77958378,5.8259928,14.0157,4964.0,PC,no
259377017,5.6605693,2.4070872,3551.0,CP,yes
259377017,11.3795653,2.2539464,3551.0,CP,yes
259377017,3.3601377,1.1843718,3551.0,CP,yes
56096837,4.6636858,12.5117,5720.0,PC,yes
44791617,2.169466,5.81205,5823.0,PC,no
43604949,1.9422802,15.1178,6950.0,PC,no
43475220,6.1735306,11.2676,5435.0,PC,yes
32677675,3.6364993,16.4306,6552.0,PC,yes
169448771,18.010652,12.5654,5740.0,PC,yes
457202957,1.8851834,17.0369,5807.0,PC,no
455036659,4.007232,18.1614,6202.0,KP,no
452810327,2.3540172,14.4919,6114.0,FP,yes
452810326,2.3540163,15.1575,6124.0,PC,yes
259511357,2.4759733,2.8062638,6025.0,APC,yes
408231638,10.7448417,11.9772,4701.0,PC,yes
396896334,5.7604868,14.0917,5530.3,PC,no
362026280,3.078479,,5140.1,PC,yes
332660287,1.2434016,5.66309,4967.0,FP,no
332534326,2.4993895,12.9239,5737.0,CP,yes
311239796,4.9640641,13.6926,6323.0,PC,yes
284859630,7.5420435,9.55159,5949.0,PC,yes
269077474,1.3164901,11.2218,6341.0,FP,no
248655096,2.7625084,10.8143,4694.0,PC,yes
176314383,3.3759446,6.03548,5701.0,CP,yes
268766053,3.3098458,12.4316228,4953.0,KP,yes
169448297,2.1473577,10.0889,5834.0,PC,no
167714124,4.162733,11.1057,5744.2,PC,yes
153725446,0.708548,4.66694,5678.0,PC,no
152477897,3.3843865,16.224,5848.0,PC,yes
119290630,1.4875055,18.3083,5142.0,PC,no
100780304,0.1846924,4.10645,5958.8,APC,no
100589633,3.9471513,18.7538,6351.0,PC,no
51830822,0.6711626,12.243,5632.0,PC,no
42763678,1.7246234,15.5191,5776.0,PC,no
39724477,4.0350169,12.5268,5240.2,PC,yes
279740441,0.7418594,6.0238347,4304.6,FP,no
37240067,2.5082498,20.6073,5909.0,PC,no
34729329,0.9953936,1.35321,5697.0,PC,yes
34466256,0.7029205,7.51559,6699.0,FP,no
34266522,3.7170532,15.999,6065.0,PC,yes
21505121,4.5879078,5.59491,5785.0,PC,yes
20069685,1.9663653,13.2267,4687.0,PC,yes
91869778,3.4771921,11.1486,6539.0,FP,no
445946478,3.3328544,13.2674,6272.0,PC,yes
445145355,1.5174038,,,PC,no
319473643,3.1474843,12.7493,5102.2,PC,yes
281979481,0.5417947,2.8738733,5181.0,FP,no
301281965,0.5348968,5.99059,5414.2,APC,no
283303192,2.9884191,16.3009,6636.0,PC,yes
282102605,1.2541679,,4882.0,PC,yes
280212554,1.1472535,17.228,9742.0,FP,no
279989567,0.787177,,4899.5,FP,no
237770757,1.7932884,22.7665,7122.0,APC,no
237736186,4.9208778,12.4437,9668.0,PC,no
237632488,0.5209929,18.4513,6116.2,APC,no
237552878,4.7838171,11.571,5688.0,PC,no
235448190,6.9724832,18.9679,7616.0,PC,no
373844472,0.9195617,8.69931,5616.0,APC,no
235300016,6.8204309,,,PC,yes
231157209,7.4710819,12.8097,5262.0,PC,no
170367033,4.9197461,12.6447,5822.0,PC,yes
168191686,1.6281719,15.3377,6020.0,PC,no
148233571,0.9422588,3.75015,5544.7,FP,no
148004811,3.3187528,9.77184,5709.0,PC,yes
147437399,1.5622382,18.0467,4801.0,APC,no
147125706,3.4813976,20.9129,6704.0,PC,no
147034452,4.5302876,12.3919,4693.0,PC,yes
134315574,1.5971584,17.7465,6033.0,FP,no
382188882,4.8000953,17.0718101,6366.0,FP,no
130611752,0.4405893,6.74949,5643.0,FP,no
96736412,6.1214801,17.6327,6356.0,PC,no
79431527,3.9072351,13.9055,6294.0,APC,yes
78441371,3.9980153,,,PC,yes
53122063,2.276734,10.8605,6494.0,PC,no
52976395,1.0191022,7.10309,6865.0,PC,no
284288093,7.2748135,17.4324,6792.7,APC,no
48806546,0.934057,13.4544,5023.0,PC,no
443556801,1.5080197,3.01287,4008.0,CP,no
443534757,3.08858,,5381.0,PC,yes
439456714,3.9934418,4.2556645,3748.0,CP,yes
438057373,4.5697688,17.1535,4976.0,PC,no
437893926,3.8454384,13.6848,6733.4,FP,no
435934762,2.8504334,,6293.8,PC,no
420962989,0.5993364,14.3367,6232.0,APC,no
388934707,4.4430866,21.1475,4926.5,PC,no
36574157,3.7804749,17.9247,5112.0,FP,no
35636165,3.4590552,17.1001,7911.0,PC,no
35483319,1.9297769,7.58229,4856.0,PC,no
332860211,4.4445101,14.6892,6288.0,PC,yes
319735319,2.9038027,13.4427,6570.0,FP,yes
244161191,0.299039,2.5153001,2955.0,PC,no
317546777,4.9062135,17.7815,7169.0,PC,no
317417916,2.7636665,5.94208,3868.0,PC,no
306903715,4.8680805,,5250.0,PC,yes
302976834,2.3044132,22.8234,,PC,no
302766000,0.2573207,4.81101,5784.0,FP,no
300204369,11.5054399,,5251.2,PC,yes
281987399,3.7576217,16.0563,5605.0,PC,no
270677031,4.3217658,12.7289,5139.0,PC,yes
255756918,4.0646554,8.30577,5647.0,PC,yes
251209368,3.0071496,8.05598,5906.0,FP,no
122613513,11.4707838,1.86599,4140.0,PC,yes
247518629,2.3341583,20.0937,6901.0,PC,no
237406657,3.7482756,14.0065,6425.0,PC,yes
237362186,7.1185659,12.5411,5945.0,PC,yes
235077268,0.3559702,6.23347,5562.0,PC,no
232139628,4.7654865,14.441,6151.0,PC,yes
232052748,3.6337247,11.4562,5325.0,PC,yes
220076110,4.808498,15.0839,5449.5,CP,no
206897186,4.2380604,13.0206,5798.0,PC,yes
160347548,3.994474,18.9963,5931.0,PC,no
156887426,1.4367914,16.9266,5873.0,PC,no
42054565,10.1843061,2.4497061,5454.0,PC,yes
147804034,7.7538288,9.7807,5504.0,PC,yes
140287227,5.4139736,15.5249,5425.0,PC,no
139444326,3.5266608,5.79479,5668.0,PC,yes
124379043,1.962292,17.4523,6384.0,CP,no
44764338,4.8033954,4.4901713,5913.9,PC,no
5024743,12.4498835,20.0559,8469.0,FP,no
193220940,11.4045112,4.0961,6334.6,PC,yes
11936042,3.9919157,2.45988,5645.0,PC,yes
192988021,9.4453763,1.77547,4853.0,PC,yes
45655786,3.1660849,10.333405,6225.0,PC,yes
38696105,5.5765364,4.5613031,6002.18,PC,no
80682484,8.4035706,2.0563,5910.0,PC,yes
78775584,5.5553784,13.2411,8058.0,FP,no
105801221,3.0750728,3.62818,6888.0,FP,no
133427311,4.5654898,14.6507235,9162.0,PC,no
268187322,5.479335,15.1849562,6332.7,PC,no
306663205,3.4044402,15.4118,6097.0,PC,yes
131581522,3.059168,13.504,5657.0,FP,yes
285526706,6.2804387,9.96788,5900.0,PC,no
151483286,4.0397189,14.2282,5758.5,CP,yes
387275908,4.3905983,25.8544805,5796.0,APC,no
29781292,56.0045056,4.6074444,6321.0,CP,yes
29781292,31.32312,2.00987,6321.0,FA,yes
29781292,84.2607645,3.4359102,6321.0,CP,yes
29781292,22.8909855,2.5594629,6321.0,CP,yes
130948731,13.3454771,12.027246,5448.0,PC,yes
281489322,0.2856701,13.6948,5606.0,PC,no
130349701,2.8798613,11.5292,6086.0,PC,yes
271035369,4.7962078,,8083.5,PC,no
128135100,2.2087864,13.7924,5827.0,PC,no
268496304,5.9492615,11.6197,6041.0,PC,yes
123462119,1.9275568,,9168.0,PC,no
440775339,5.3393042,7.70059,5857.2,PC,no
268042363,4.6141256,10.7957,6888.0,FP,no
114103134,1.1468708,11.7343018,6755.0,FP,no
382626661,17.6174652,2.01411,5250.0,PC,yes
307456716,4.2555436,8.01392,6053.1,APC,yes
259165246,2.6926692,13.9087,9669.0,PC,no
107340585,2.6889686,13.0858,6685.0,PC,no
238335094,4.3897272,,,PC,yes
238335094,1.8947564,6.7240044,,PC,no
156172268,4.6391531,13.8244,5928.2,PC,yes
98286422,2.9646096,15.291,5306.0,FP,no
144628120,3.2379325,11.1634,6434.3,PC,yes
238020894,0.8602467,,4841.5,APC,yes
81231810,5.4521068,15.3694,5878.0,FP,no
182470056,0.879268,11.9007,6259.0,FP,no
277103955,1.3090665,0.97952,4779.8,FP,no
178577607,1.532427,19.4762,5957.0,PC,no
79930628,2.1663502,14.4558,9394.0,PC,no
178162579,3.5514016,11.8731,6019.0,CP,yes
79030066,1.8882882,17.6221,6436.0,PC,yes
387342052,3.5524144,8.52936,6843.0,CP,no
177612321,3.145502,20.1993,6397.0,FP,no
66151343,2.6792695,13.9979,6718.0,PC,no
175604949,2.648845,11.66,5329.0,PC,yes
285524410,3.0244222,,6758.0,FP,no
61687533,2.9510628,13.623,6370.0,PC,yes
220459976,32.332528,3.028709,3891.0,PC,yes
453105377,6.6329154,7.47324,4608.0,PC,yes
174206540,4.8257226,14.7924,7141.0,PC,no
52869977,0.400777,10.0625,5635.0,PC,no
173818213,3.2923881,21.0823,6300.0,PC,no
50989813,0.9008643,13.1071,9267.0,PC,no
437156845,3.4906402,8.78597,6066.0,FP,yes
172630205,0.599092,11.5931,5220.0,FP,no
419148828,0.6216031,8.6439547,8038.0,APC,no
47587394,2.4181961,,5118.6,PC,yes
157655504,3.9589903,20.2505,6551.0,PC,no
150030205,4.5117221,1.40246,5245.0,CP,yes
150030205,39.361947,1.84555,5245.0,CP,yes
419029830,4.1849602,,5722.4,PC,yes
157572174,6.6269971,11.1341925,5940.0,PC,yes
231937059,11.4874782,15.5181,5958.0,PC,no
412257781,1.1894812,9.44872,6550.0,FP,no
157011920,0.4777885,,5286.9,PC,no
231337271,0.451685,9.82852,6353.0,PC,no
409896170,1.5728416,12.7462,5288.0,PC,no
156949982,5.6392638,14.2003,5904.0,PC,yes
147857396,9.3803217,12.1477,5817.0,PC,yes
409264172,1.7198076,,8531.0,PC,no
2758565,3.7815683,17.6651495,5807.0,PC,no
14709225,5.7655904,19.7343,5409.0,PC,no
155807906,0.4057204,6.83767,6541.0,FP,no
151930063,5.2201338,14.7463,11632.0,FP,no
119448220,1.252025,,5000.0,PC,yes
123106490,3.3004862,8.5365984,6408.0,FP,yes
385658469,3.4142143,15.9231,8573.0,PC,no
10827386,6.2996307,9.36407,5137.0,PC,no
348477542,3.4074188,17.1042,6237.0,PC,no
4999813,2.0849517,4.65169,6163.0,FP,no
146836153,2.3252878,12.8754,5744.0,FP,yes
47316976,711.7473963,9.065007,6530.0,PC,yes
344140617,4.7799716,13.1891,6605.0,PC,no
320541238,2.9301843,13.1989,6032.0,PC,yes
142405475,2.0083269,4.99539,6656.0,PC,no
319932686,3.7064049,,6016.0,PC,yes
318413374,2.935886,14.3093,5896.0,PC,no
140019355,6.3350651,15.3432,9608.0,PC,no
318796593,1.6020002,18.6498,6141.0,PC,no
134183038,4.9182798,17.0084738,7185.0,PC,no
80713983,4.218652,,9307.0,PC,no
355796887,3.6579148,,5765.0,PC,yes
201292545,,16.0647,5728.0,PC,no
355655412,3.1958886,16.4567,6496.3,PC,yes
342167886,17.3076615,17.4207,6693.0,PC,no
340559155,14.9502738,15.1651,5068.0,PC,no
340144218,10.3629429,7.36873,5467.0,PC,yes
315120585,7.4190257,11.48,6004.0,PC,yes
315117300,8.7858955,10.3307,6749.0,PC,no
310537530,1.3475728,18.0939,5434.0,PC,no
308987429,12.0040505,7.9538,5777.0,PC,yes
308612785,3.6128161,17.5748151,7186.0,PC,yes
307366709,4.0874138,17.2785,5881.0,PC,no
201233610,21.05271,36.6999,5736.0,FP,no
298206077,1.317173,,4649.5,PC,no
295093397,4.6086828,20.3715,8097.0,PC,no
290302097,2.9918201,5.2899,5301.0,FP,no
268125229,3.5947639,5.10241,5594.0,PC,yes
267536225,7.5010022,7.05091,5673.0,PC,no
260120451,11.8790678,,5163.2,PC,yes
192259856,3.7062792,13.4147,6524.0,PC,yes
192003741,3.168632,,6020.0,PC,yes
191671884,5.4631023,5.85793,6788.0,PC,no
191496430,3.0688259,9.43298,7776.7,PC,no
49710555,12.08837,18.1866,5920.0,FP,no
141574742,3.3080662,,4989.6,PC,yes
141141249,1.7701321,10.9547,4430.1,PC,yes
118406995,8.7614828,11.807,6614.0,PC,no
101588793,7.0317936,10.9551,4269.0,PC,yes
90127880,3.0515894,15.5322188,7902.0,PC,no
89617284,5.1304425,,5003.8,PC,yes
76663549,3.9216762,13.1754,6706.0,PC,no
75744886,7.9018734,,4976.0,PC,yes
74881311,9.5680636,9.53977,6511.0,PC,yes
74274839,4.6957057,10.543,5475.0,PC,yes
180285396,10.3688702,9.6582457,4463.0,PC,yes
48210046,3.2003149,18.204,6060.0,PC,yes
45896295,3.0044799,13.4546,6302.0,PC,yes
45492609,1.3605223,5.14347,5924.0,PC,no
45299834,4.3226285,12.2227,6153.0,PC,yes
45048546,7.3498345,10.9465595,6571.0,PC,no
44510874,1.5720089,8.25698,7164.0,PC,no
34499178,2.4249041,13.9253,6632.0,PC,no
33651215,1.3868302,14.7174,7019.0,PC,no
33159936,2.8457134,10.8106,6910.0,PC,no
31975443,2.0391352,11.8618,5773.0,PC,no
355637190,0.8054361,8.06243,5905.0,APC,no
30300445,7.2041454,10.8839,7176.0,PC,no
29505837,8.6681997,11.0832,6133.0,PC,yes
29418536,3.2569118,15.9704,7320.0,PC,no
29336129,1.6363822,10.6745489,6361.0,FP,no
28945511,1.1239749,5.17993,6220.0,PC,no
24837152,5.5698287,13.1629,5751.6,PC,yes
22020459,1.3328042,7.33432,6561.0,FP,no
18794442,2.0139493,23.9926,6074.0,PC,no
11417087,4.942456,12.1509,5516.0,PC,yes
5485318,4.8306667,14.4419,6567.0,PC,no
188570092,7.327945,9.49027,4521.0,CP,yes
5224772,4.5991516,,5262.9,PC,yes
4729001,0.7127815,16.3576,5625.4,APC,no
3840990,3.525723,12.6783,6442.0,PC,yes
3233861,0.7123317,13.7901,4728.0,PC,yes
340700241,7.7925448,25.4471346,6307.0,PC,no
286152207,3.2006677,15.3648,7438.0,PC,no
302798365,4.9186433,10.544,4394.0,PC,yes
374847873,2.0391741,,5371.5,FP,yes
357896777,2.7557652,14.7906,,PC,yes
357299852,2.8652288,13.2096,5945.0,PC,yes
327952677,3.3969441,14.4039682,5864.0,KP,yes
356206412,3.2690486,12.349,6368.0,PC,yes
304025075,3.029136,,,PC,yes
302527524,10.7844934,6.26037,3558.0,PC,yes
469184909,1.2926975,,,PC,no
464328419,4.8401948,,12745.0,PC,no
464326872,0.5542332,16.3177,7366.0,PC,no
463508231,4.127728,11.0098,5820.0,PC,yes
463469906,1.5314941,24.932622,6650.0,PC,no
463203560,1.9905105,5.94241,6211.0,FP,no
462162963,1.3550447,,14466.0,FP,no
382463648,25.2580075,8.7026468,5290.0,PC,yes
462072242,2.0916623,22.2405,6600.0,PC,no
446684383,4.6259138,14.9419,7388.0,PC,no
444394183,4.0211797,16.4291,4881.0,PC,no
441334829,4.4433921,12.1784,7664.0,FP,no
439512298,3.8331282,12.9506,8408.0,PC,no
146841337,4.2672965,18.7854,6548.0,PC,no
136504576,1.5252473,9.59771,5698.0,PC,no
103245940,3.2517862,13.6873,5824.0,FP,yes
103183399,0.7327757,,5195.1,PC,no
36452991,1.8237148,12.3326,4581.0,PC,no
115242351,5.6748327,11.6571011,4871.0,PC,yes
461136782,4.420983,,,PC,yes
453452264,4.8405428,8.96118,5875.0,PC,no
448536355,2.8371201,13.1836,5301.0,PC,yes
437259571,2.7519326,,,PC,yes
437253811,0.689421,16.3132,5270.0,PC,no
423393242,0.426988,11.5872,5333.5,PC,no
413372087,3.4859402,14.101,5941.0,PC,yes
361343239,2.3505698,12.9823,5356.0,CP,yes
315096343,4.3497551,7.82395,5667.3,PC,yes
311252710,5.4913314,,6364.0,PC,yes
206686292,1.3287182,21.995993,6273.0,APC,no
289931756,3.5910692,18.7998,5736.0,PC,no
287145649,3.6015056,12.3972,6055.0,CP,yes
211446495,4.8701613,6.13443,5268.0,PC,no
168449943,3.4287311,16.9576,5231.0,PC,no
168405330,9.162268,11.8107,4935.8,APC,yes
168384845,3.8996784,12.1415,6382.0,PC,yes
148497855,3.2783445,8.32327,5940.7,PC,no
141631253,1.6709011,5.3730452,7051.0,FP,no
105759569,1.8865581,7.71451,5564.2,PC,no
97825640,3.1228396,13.4539,4262.0,PC,yes
156075294,5.7217124,9.1008936,5541.0,PC,yes
73433128,7.4659746,15.9063,6439.0,PC,no
49046332,5.5809252,8.10167,4455.0,PC,yes
49045066,3.00782,12.7824,5999.1,PC,yes
48768158,2.3378096,,,PC,no
36718161,4.0257967,,9045.0,PC,no
36381058,1.6566182,15.7246,6504.0,PC,no
35855047,2.3627442,5.15542,5939.0,PC,no
35652085,2.2060441,18.0034887,6313.0,PC,yes
34737413,1.5297119,9.91839,6683.0,PC,no
34505005,5.1627718,15.0573,6749.0,FP,no
166697854,2.75753,6.99891,5776.5,FP,no
23435610,5.20807,16.3192,5836.5,PC,no
468977648,2.090218,19.2766,6328.0,FP,no
402053027,7.7971071,22.9819,4978.0,PC,no
400762242,1.6224281,7.12755,7517.0,PC,no
400395395,3.2891219,15.1457,6947.0,FP,no
386297468,2.0958074,7.63843,6793.0,FP,no
386161311,8.61346,20.6812,6595.0,PC,no
384034837,4.2768515,12.027,5691.0,PC,yes
